filename; initial time; seconds; RED model; GREEN model; win/draw; total moves; move ratio;faction; model; avg_prompt; avg_req; max_req; min_req; avg_attempts; move_attempts; failed_moves; success_moves;% failed moves; total_internal_moves; total_internal_wrong_moves; total_internal_success_moves; %internal_failed_moves; %internal_success_moves;attack_attempts; attack_internal_attempts; success_attack_attempts; %success_attempts; %failed_attempts;total_internal_wrong_attacks; total_internal_success_attack; total_attacks; %success_attacks; %failed_attacks; %faulty_messages; enemy_targets; ally_targets; target_targets; target_waves;faction; model; avg_prompt; avg_req; max_req; min_req; avg_attempts; move_attempts; failed_moves; success_moves;% failed moves; total_internal_moves; total_internal_wrong_moves; total_internal_success_moves; %internal_failed_moves; %internal_success_moves;attack_attempts; attack_internal_attempts; success_attack_attempts; %success_attempts; %failed_attempts;total_internal_wrong_attacks; total_internal_success_attack; total_attacks; %success_attacks; %failed_attacks; %faulty_messages; enemy_targets; ally_targets; target_targets; target_waves;
ProcessLogs/AI Wars = Green[AIAgent|Utility|RandomGenes|Green|7] x Red[GPT-gpt-4.1-mini-Prompt_4] -2026-02-17-19-14-28.log;2026-02-17 19:14:28;388.0;RED gpt-4.1-mini;GREEN RandomGenes;INFO Faction Green won.-INFO Utility Green won.;52;1.00/0.00;Faction = |Green; Model = RandomGenes;0.00;0.00;-inf;inf;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;9.00;1.00;0.00;0.00;100.00;0.00;1.00;1.00;100.00;0.00;0.00;8.00;0.00;1.00;0.00;Faction = |Red; Model = gpt-4.1-mini;4267.63;1875.30;4049.00;1259.00;1.00;52.00;4.00;48.00;7.69;52.00;0.00;52.00;0.00;100.00;16.00;20.00;16.00;100.00;0.00;4.00;16.00;20.00;80.00;20.00;0.00;6.00;0.00;1.00;9.00
ProcessLogs/AI Wars = Green[AIAgent|Utility|RandomGenes|Green|7] x Red[GPT-gpt-4.1-mini-Prompt_4] -2026-02-17-15-47-44.log;2026-02-17 15:47:44;353.0;RED gpt-4.1-mini;GREEN RandomGenes;INFO Faction Green won.-INFO Utility Green won.;35;1.00/0.00;Faction = |Green; Model = RandomGenes;0.00;0.00;-inf;inf;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;9.00;1.00;0.00;0.00;100.00;0.00;1.00;1.00;100.00;0.00;0.00;6.00;0.00;1.00;2.00;Faction = |Red; Model = gpt-4.1-mini;4304.78;1824.29;2725.00;1405.00;1.00;35.00;5.00;30.00;14.29;35.00;1.00;34.00;2.86;97.14;27.00;32.00;27.00;100.00;0.00;5.00;27.00;32.00;84.38;15.62;0.00;5.00;0.00;2.00;20.00
ProcessLogs/AI Wars = Green[AIAgent|Utility|RandomGenes|Green|7] x Red[Gemini-gemini-2.5-flash-lite-Prompt_4] -2026-02-17-22-31-10.log;2026-02-17 22:31:10;180.0;RED gemini-2.5-flash-lite;GREEN RandomGenes;INFO Faction Red won.-INFO LLM Gemini|gemini-2.5-flash-lite won.;28;1.00/0.00;Faction = |Green; Model = RandomGenes;0.00;0.00;-inf;inf;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;7.00;1.00;0.00;0.00;100.00;0.00;1.00;1.00;100.00;0.00;0.00;5.00;0.00;1.00;1.00;Faction = |Red; Model = gemini-2.5-flash-lite;4313.44;1005.32;3025.00;445.00;1.00;28.00;5.00;23.00;17.86;28.00;1.00;27.00;3.57;96.43;9.00;14.00;9.00;100.00;0.00;5.00;9.00;14.00;64.29;35.71;0.00;9.00;0.00;0.00;0.00
ProcessLogs/AI Wars = Green[AIAgent|Utility|RandomGenes|Green|7] x Red[DeepSeek-deepseek-chat-Prompt_4] -2026-02-17-14-36-38.log;2026-02-17 14:36:38;488.0;RED deepseek-chat;GREEN RandomGenes;INFO Faction Red won.-INFO LLM DeepSeek|deepseek-chat won.;77;1.00/0.00;Faction = |Green; Model = RandomGenes;0.00;0.00;-inf;inf;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;6.00;1.00;0.00;0.00;100.00;0.00;1.00;1.00;100.00;0.00;0.00;3.00;0.00;2.00;1.00;Faction = |Red; Model = deepseek-chat;4261.20;2650.20;5045.00;2134.00;1.00;77.00;2.00;75.00;2.60;77.00;0.00;77.00;0.00;100.00;9.00;11.00;9.00;100.00;0.00;2.00;9.00;11.00;81.82;18.18;0.00;9.00;0.00;0.00;0.00
ProcessLogs/AI Wars = Green[AIAgent|Utility|RandomGenes|Green|7] x Red[GPT-o4-mini-Prompt_4] -2026-02-17-20-19-22.log;2026-02-17 20:19:22;825.0;RED o4-mini;GREEN RandomGenes;INFO Faction Red won.-INFO LLM GPT|o4-mini won.;30;1.00/0.00;Faction = |Green; Model = RandomGenes;0.00;0.00;-inf;inf;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;3.00;1.00;0.00;0.00;100.00;0.00;1.00;1.00;100.00;0.00;0.00;2.00;0.00;1.00;0.00;Faction = |Red; Model = o4-mini;4252.06;17839.03;31931.00;7731.00;1.03;30.00;4.00;26.00;13.33;30.00;0.00;30.00;0.00;100.00;12.00;16.00;12.00;100.00;0.00;4.00;12.00;16.00;75.00;25.00;1.00;9.00;0.00;0.00;3.00
ProcessLogs/AI Wars = Green[AIAgent|Utility|RandomGenes|Green|7] x Red[GPT-gpt-4.1-mini-Prompt_4] -2026-02-17-19-08-25.log;2026-02-17 19:08:25;358.0;RED gpt-4.1-mini;GREEN RandomGenes;INFO Faction Green won.-INFO Utility Green won.;31;1.00/0.00;Faction = |Green; Model = RandomGenes;0.00;0.00;-inf;inf;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;8.00;1.00;0.00;0.00;100.00;0.00;1.00;1.00;100.00;0.00;0.00;5.00;0.00;2.00;1.00;Faction = |Red; Model = gpt-4.1-mini;4301.06;1944.38;3120.00;1314.00;1.00;31.00;3.00;28.00;9.68;31.00;0.00;31.00;0.00;100.00;25.00;28.00;25.00;100.00;0.00;3.00;25.00;28.00;89.29;10.71;0.00;5.00;0.00;1.00;19.00
ProcessLogs/AI Wars = Green[AIAgent|Utility|RandomGenes|Green|7] x Red[Gemini-gemini-2.5-flash-lite-Prompt_4] -2026-02-17-22-41-18.log;2026-02-17 22:41:18;470.0;RED gemini-2.5-flash-lite;GREEN RandomGenes;INFO Faction Red won.-INFO LLM Gemini|gemini-2.5-flash-lite won.;93;1.00/0.00;Faction = |Green; Model = RandomGenes;0.00;0.00;-inf;inf;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;11.00;1.00;0.00;0.00;100.00;0.00;1.00;1.00;100.00;0.00;0.00;8.00;0.00;3.00;0.00;Faction = |Red; Model = gemini-2.5-flash-lite;4280.63;786.32;1874.00;417.00;1.00;93.00;9.00;84.00;9.68;93.00;1.00;92.00;1.08;98.92;10.00;19.00;10.00;100.00;0.00;9.00;10.00;19.00;52.63;47.37;0.00;9.00;0.00;1.00;0.00
ProcessLogs/AI Wars = Green[AIAgent|Utility|RandomGenes|Green|7] x Red[Claude-claude-haiku-4-5-20251001-Prompt_4] -2026-02-17-13-44-45.log;2026-02-17 13:44:45;373.0;RED claude-haiku-4-5-20251001;GREEN RandomGenes;INFO Faction Red won.-INFO LLM Claude|claude-haiku-4-5-20251001 won.;30;1.00/0.00;Faction = |Green; Model = RandomGenes;0.00;0.00;-inf;inf;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;6.00;1.00;0.00;0.00;100.00;0.00;1.00;1.00;100.00;0.00;0.00;3.00;0.00;3.00;0.00;Faction = |Red; Model = claude-haiku-4-5-20251001;4297.58;2137.75;5499.00;1375.00;1.00;30.00;9.00;21.00;30.00;30.00;1.00;29.00;3.33;96.67;28.00;37.00;28.00;100.00;0.00;9.00;28.00;37.00;75.68;24.32;0.00;9.00;0.00;0.00;19.00
ProcessLogs/AI Wars = Green[AIAgent|Utility|RandomGenes|Green|7] x Red[Gemini-gemini-2.5-flash-lite-Prompt_4] -2026-02-17-22-20-05.log;2026-02-17 22:20:05;659.0;RED gemini-2.5-flash-lite;GREEN RandomGenes;INFO Faction Green won.-INFO Utility Green won.;123;1.00/0.00;Faction = |Green; Model = RandomGenes;0.00;0.00;-inf;inf;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;12.00;1.00;0.00;0.00;100.00;0.00;1.00;1.00;100.00;0.00;0.00;9.00;0.00;3.00;0.00;Faction = |Red; Model = gemini-2.5-flash-lite;4314.92;785.74;1927.00;418.00;1.00;123.00;12.00;111.00;9.76;123.00;4.00;119.00;3.25;96.75;9.00;21.00;9.00;100.00;0.00;12.00;9.00;21.00;42.86;57.14;0.00;6.00;0.00;1.00;2.00
ProcessLogs/AI Wars = Green[AIAgent|Utility|RandomGenes|Green|7] x Red[GPT-gpt-4.1-mini-Prompt_4] -2026-02-16-23-01-02.log;2026-02-16 23:01:02;232.0;RED gpt-4.1-mini;GREEN RandomGenes;INFO Faction Green won.-INFO Utility Green won.;22;1.00/0.00;Faction = |Green; Model = RandomGenes;0.00;0.00;-inf;inf;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;9.00;1.00;0.00;0.00;100.00;0.00;1.00;1.00;100.00;0.00;0.00;5.00;0.00;2.00;2.00;Faction = |Red; Model = gpt-4.1-mini;4308.06;1855.94;4457.00;1106.00;1.00;22.00;1.00;21.00;4.55;22.00;0.00;22.00;0.00;100.00;12.00;13.00;12.00;100.00;0.00;1.00;12.00;13.00;92.31;7.69;0.00;2.00;0.00;0.00;10.00
